"ID,N,10,0","XCOORD,N,21,6","YCOORD,N,21,6"
46088,1130000.000000,9551000.000000
46089,1134000.000000,9551000.000000
46090,1138000.000000,9551000.000000
46091,1142000.000000,9551000.000000
46092,1146000.000000,9551000.000000
46093,1150000.000000,9551000.000000
46094,1154000.000000,9551000.000000
46095,1158000.000000,9551000.000000
46115,1238000.000000,9551000.000000
46117,1246000.000000,9551000.000000
46607,1126000.000000,9547000.000000
46608,1130000.000000,9547000.000000
46609,1134000.000000,9547000.000000
46610,1138000.000000,9547000.000000
46611,1142000.000000,9547000.000000
46612,1146000.000000,9547000.000000
46613,1150000.000000,9547000.000000
46614,1154000.000000,9547000.000000
46615,1158000.000000,9547000.000000
46616,1162000.000000,9547000.000000
46634,1234000.000000,9547000.000000
46635,1238000.000000,9547000.000000
47111,1062000.000000,9543000.000000
47128,1130000.000000,9543000.000000
47129,1134000.000000,9543000.000000
47130,1138000.000000,9543000.000000
47131,1142000.000000,9543000.000000
47132,1146000.000000,9543000.000000
47133,1150000.000000,9543000.000000
47134,1154000.000000,9543000.000000
47135,1158000.000000,9543000.000000
47136,1162000.000000,9543000.000000
47137,1166000.000000,9543000.000000
47154,1234000.000000,9543000.000000
47155,1238000.000000,9543000.000000
47634,1074000.000000,9539000.000000
47642,1106000.000000,9539000.000000
47648,1130000.000000,9539000.000000
47649,1134000.000000,9539000.000000
47650,1138000.000000,9539000.000000
47651,1142000.000000,9539000.000000
47652,1146000.000000,9539000.000000
47653,1150000.000000,9539000.000000
47654,1154000.000000,9539000.000000
47655,1158000.000000,9539000.000000
47656,1162000.000000,9539000.000000
47657,1166000.000000,9539000.000000
48136,1002000.000000,9535000.000000
48137,1006000.000000,9535000.000000
48154,1074000.000000,9535000.000000
48162,1106000.000000,9535000.000000
48169,1134000.000000,9535000.000000
48170,1138000.000000,9535000.000000
48171,1142000.000000,9535000.000000
48172,1146000.000000,9535000.000000
48173,1150000.000000,9535000.000000
48174,1154000.000000,9535000.000000
48175,1158000.000000,9535000.000000
48176,1162000.000000,9535000.000000
48177,1166000.000000,9535000.000000
48178,1170000.000000,9535000.000000
48656,1002000.000000,9531000.000000
48657,1006000.000000,9531000.000000
48658,1010000.000000,9531000.000000
48659,1014000.000000,9531000.000000
48660,1018000.000000,9531000.000000
48661,1022000.000000,9531000.000000
48662,1026000.000000,9531000.000000
48663,1030000.000000,9531000.000000
48664,1034000.000000,9531000.000000
48665,1038000.000000,9531000.000000
48670,1058000.000000,9531000.000000
48671,1062000.000000,9531000.000000
48672,1066000.000000,9531000.000000
48673,1070000.000000,9531000.000000
48675,1078000.000000,9531000.000000
48681,1102000.000000,9531000.000000
48689,1134000.000000,9531000.000000
48690,1138000.000000,9531000.000000
48691,1142000.000000,9531000.000000
48692,1146000.000000,9531000.000000
48693,1150000.000000,9531000.000000
48694,1154000.000000,9531000.000000
48695,1158000.000000,9531000.000000
48696,1162000.000000,9531000.000000
48697,1166000.000000,9531000.000000
48698,1170000.000000,9531000.000000
48699,1174000.000000,9531000.000000
49176,1002000.000000,9527000.000000
49177,1006000.000000,9527000.000000
49178,1010000.000000,9527000.000000
49179,1014000.000000,9527000.000000
49180,1018000.000000,9527000.000000
49181,1022000.000000,9527000.000000
49182,1026000.000000,9527000.000000
49183,1030000.000000,9527000.000000
49184,1034000.000000,9527000.000000
49185,1038000.000000,9527000.000000
49191,1062000.000000,9527000.000000
49192,1066000.000000,9527000.000000
49193,1070000.000000,9527000.000000
49209,1134000.000000,9527000.000000
49210,1138000.000000,9527000.000000
49211,1142000.000000,9527000.000000
49212,1146000.000000,9527000.000000
49213,1150000.000000,9527000.000000
49214,1154000.000000,9527000.000000
49215,1158000.000000,9527000.000000
49216,1162000.000000,9527000.000000
49217,1166000.000000,9527000.000000
49218,1170000.000000,9527000.000000
49219,1174000.000000,9527000.000000
49220,1178000.000000,9527000.000000
49696,1002000.000000,9523000.000000
49697,1006000.000000,9523000.000000
49698,1010000.000000,9523000.000000
49699,1014000.000000,9523000.000000
49700,1018000.000000,9523000.000000
49701,1022000.000000,9523000.000000
49702,1026000.000000,9523000.000000
49703,1030000.000000,9523000.000000
49704,1034000.000000,9523000.000000
49705,1038000.000000,9523000.000000
49710,1058000.000000,9523000.000000
49711,1062000.000000,9523000.000000
49712,1066000.000000,9523000.000000
49713,1070000.000000,9523000.000000
49729,1134000.000000,9523000.000000
49730,1138000.000000,9523000.000000
49731,1142000.000000,9523000.000000
49732,1146000.000000,9523000.000000
49733,1150000.000000,9523000.000000
49734,1154000.000000,9523000.000000
49735,1158000.000000,9523000.000000
49736,1162000.000000,9523000.000000
49737,1166000.000000,9523000.000000
49738,1170000.000000,9523000.000000
49739,1174000.000000,9523000.000000
49740,1178000.000000,9523000.000000
50217,1006000.000000,9519000.000000
50218,1010000.000000,9519000.000000
50219,1014000.000000,9519000.000000
50220,1018000.000000,9519000.000000
50221,1022000.000000,9519000.000000
50222,1026000.000000,9519000.000000
50223,1030000.000000,9519000.000000
50224,1034000.000000,9519000.000000
50225,1038000.000000,9519000.000000
50226,1042000.000000,9519000.000000
50227,1046000.000000,9519000.000000
50229,1054000.000000,9519000.000000
50230,1058000.000000,9519000.000000
50231,1062000.000000,9519000.000000
50232,1066000.000000,9519000.000000
50233,1070000.000000,9519000.000000
50234,1074000.000000,9519000.000000
50235,1078000.000000,9519000.000000
50236,1082000.000000,9519000.000000
50240,1098000.000000,9519000.000000
50249,1134000.000000,9519000.000000
50250,1138000.000000,9519000.000000
50251,1142000.000000,9519000.000000
50252,1146000.000000,9519000.000000
50253,1150000.000000,9519000.000000
50254,1154000.000000,9519000.000000
50255,1158000.000000,9519000.000000
50256,1162000.000000,9519000.000000
50257,1166000.000000,9519000.000000
50258,1170000.000000,9519000.000000
50259,1174000.000000,9519000.000000
50260,1178000.000000,9519000.000000
50737,1006000.000000,9515000.000000
50738,1010000.000000,9515000.000000
50739,1014000.000000,9515000.000000
50740,1018000.000000,9515000.000000
50741,1022000.000000,9515000.000000
50742,1026000.000000,9515000.000000
50743,1030000.000000,9515000.000000
50744,1034000.000000,9515000.000000
50745,1038000.000000,9515000.000000
50746,1042000.000000,9515000.000000
50747,1046000.000000,9515000.000000
50748,1050000.000000,9515000.000000
50749,1054000.000000,9515000.000000
50750,1058000.000000,9515000.000000
50751,1062000.000000,9515000.000000
50752,1066000.000000,9515000.000000
50753,1070000.000000,9515000.000000
50754,1074000.000000,9515000.000000
50755,1078000.000000,9515000.000000
50756,1082000.000000,9515000.000000
50757,1086000.000000,9515000.000000
50758,1090000.000000,9515000.000000
50759,1094000.000000,9515000.000000
50760,1098000.000000,9515000.000000
50769,1134000.000000,9515000.000000
50770,1138000.000000,9515000.000000
50771,1142000.000000,9515000.000000
50772,1146000.000000,9515000.000000
50773,1150000.000000,9515000.000000
50774,1154000.000000,9515000.000000
50775,1158000.000000,9515000.000000
50776,1162000.000000,9515000.000000
50777,1166000.000000,9515000.000000
50778,1170000.000000,9515000.000000
50779,1174000.000000,9515000.000000
50780,1178000.000000,9515000.000000
51258,1010000.000000,9511000.000000
51259,1014000.000000,9511000.000000
51260,1018000.000000,9511000.000000
51261,1022000.000000,9511000.000000
51262,1026000.000000,9511000.000000
51263,1030000.000000,9511000.000000
51264,1034000.000000,9511000.000000
51265,1038000.000000,9511000.000000
51266,1042000.000000,9511000.000000
51267,1046000.000000,9511000.000000
51268,1050000.000000,9511000.000000
51269,1054000.000000,9511000.000000
51270,1058000.000000,9511000.000000
51271,1062000.000000,9511000.000000
51272,1066000.000000,9511000.000000
51273,1070000.000000,9511000.000000
51274,1074000.000000,9511000.000000
51275,1078000.000000,9511000.000000
51276,1082000.000000,9511000.000000
51277,1086000.000000,9511000.000000
51278,1090000.000000,9511000.000000
51279,1094000.000000,9511000.000000
51289,1134000.000000,9511000.000000
51290,1138000.000000,9511000.000000
51291,1142000.000000,9511000.000000
51292,1146000.000000,9511000.000000
51293,1150000.000000,9511000.000000
51294,1154000.000000,9511000.000000
51295,1158000.000000,9511000.000000
51296,1162000.000000,9511000.000000
51297,1166000.000000,9511000.000000
51298,1170000.000000,9511000.000000
51299,1174000.000000,9511000.000000
51779,1014000.000000,9507000.000000
51780,1018000.000000,9507000.000000
51781,1022000.000000,9507000.000000
51782,1026000.000000,9507000.000000
51783,1030000.000000,9507000.000000
51784,1034000.000000,9507000.000000
51785,1038000.000000,9507000.000000
51786,1042000.000000,9507000.000000
51787,1046000.000000,9507000.000000
51788,1050000.000000,9507000.000000
51789,1054000.000000,9507000.000000
51790,1058000.000000,9507000.000000
51791,1062000.000000,9507000.000000
51792,1066000.000000,9507000.000000
51793,1070000.000000,9507000.000000
51794,1074000.000000,9507000.000000
51795,1078000.000000,9507000.000000
51796,1082000.000000,9507000.000000
51797,1086000.000000,9507000.000000
51798,1090000.000000,9507000.000000
51799,1094000.000000,9507000.000000
51808,1130000.000000,9507000.000000
51809,1134000.000000,9507000.000000
51810,1138000.000000,9507000.000000
51811,1142000.000000,9507000.000000
51812,1146000.000000,9507000.000000
51813,1150000.000000,9507000.000000
51814,1154000.000000,9507000.000000
51815,1158000.000000,9507000.000000
51816,1162000.000000,9507000.000000
51817,1166000.000000,9507000.000000
51818,1170000.000000,9507000.000000
52299,1014000.000000,9503000.000000
52300,1018000.000000,9503000.000000
52301,1022000.000000,9503000.000000
52302,1026000.000000,9503000.000000
52303,1030000.000000,9503000.000000
52304,1034000.000000,9503000.000000
52305,1038000.000000,9503000.000000
52306,1042000.000000,9503000.000000
52307,1046000.000000,9503000.000000
52308,1050000.000000,9503000.000000
52309,1054000.000000,9503000.000000
52310,1058000.000000,9503000.000000
52311,1062000.000000,9503000.000000
52312,1066000.000000,9503000.000000
52313,1070000.000000,9503000.000000
52314,1074000.000000,9503000.000000
52315,1078000.000000,9503000.000000
52316,1082000.000000,9503000.000000
52317,1086000.000000,9503000.000000
52318,1090000.000000,9503000.000000
52328,1130000.000000,9503000.000000
52329,1134000.000000,9503000.000000
52330,1138000.000000,9503000.000000
52331,1142000.000000,9503000.000000
52332,1146000.000000,9503000.000000
52333,1150000.000000,9503000.000000
52334,1154000.000000,9503000.000000
52335,1158000.000000,9503000.000000
52336,1162000.000000,9503000.000000
52337,1166000.000000,9503000.000000
52370,1298000.000000,9503000.000000
52819,1014000.000000,9499000.000000
52820,1018000.000000,9499000.000000
52821,1022000.000000,9499000.000000
52822,1026000.000000,9499000.000000
52823,1030000.000000,9499000.000000
52824,1034000.000000,9499000.000000
52825,1038000.000000,9499000.000000
52826,1042000.000000,9499000.000000
52827,1046000.000000,9499000.000000
52828,1050000.000000,9499000.000000
52829,1054000.000000,9499000.000000
52830,1058000.000000,9499000.000000
52831,1062000.000000,9499000.000000
52832,1066000.000000,9499000.000000
52833,1070000.000000,9499000.000000
52834,1074000.000000,9499000.000000
52835,1078000.000000,9499000.000000
52836,1082000.000000,9499000.000000
52837,1086000.000000,9499000.000000
52838,1090000.000000,9499000.000000
52848,1130000.000000,9499000.000000
52849,1134000.000000,9499000.000000
52850,1138000.000000,9499000.000000
52851,1142000.000000,9499000.000000
52852,1146000.000000,9499000.000000
52853,1150000.000000,9499000.000000
52854,1154000.000000,9499000.000000
52855,1158000.000000,9499000.000000
52856,1162000.000000,9499000.000000
52857,1166000.000000,9499000.000000
53339,1014000.000000,9495000.000000
53340,1018000.000000,9495000.000000
53341,1022000.000000,9495000.000000
53342,1026000.000000,9495000.000000
53343,1030000.000000,9495000.000000
53344,1034000.000000,9495000.000000
53345,1038000.000000,9495000.000000
53346,1042000.000000,9495000.000000
53347,1046000.000000,9495000.000000
53348,1050000.000000,9495000.000000
53349,1054000.000000,9495000.000000
53350,1058000.000000,9495000.000000
53351,1062000.000000,9495000.000000
53352,1066000.000000,9495000.000000
53353,1070000.000000,9495000.000000
53354,1074000.000000,9495000.000000
53355,1078000.000000,9495000.000000
53356,1082000.000000,9495000.000000
53357,1086000.000000,9495000.000000
53358,1090000.000000,9495000.000000
53369,1134000.000000,9495000.000000
53370,1138000.000000,9495000.000000
53371,1142000.000000,9495000.000000
53372,1146000.000000,9495000.000000
53373,1150000.000000,9495000.000000
53374,1154000.000000,9495000.000000
53375,1158000.000000,9495000.000000
53376,1162000.000000,9495000.000000
53377,1166000.000000,9495000.000000
53378,1170000.000000,9495000.000000
53860,1018000.000000,9491000.000000
53861,1022000.000000,9491000.000000
53862,1026000.000000,9491000.000000
53863,1030000.000000,9491000.000000
53864,1034000.000000,9491000.000000
53865,1038000.000000,9491000.000000
53866,1042000.000000,9491000.000000
53867,1046000.000000,9491000.000000
53868,1050000.000000,9491000.000000
53869,1054000.000000,9491000.000000
53870,1058000.000000,9491000.000000
53871,1062000.000000,9491000.000000
53872,1066000.000000,9491000.000000
53873,1070000.000000,9491000.000000
53874,1074000.000000,9491000.000000
53875,1078000.000000,9491000.000000
53876,1082000.000000,9491000.000000
53877,1086000.000000,9491000.000000
53878,1090000.000000,9491000.000000
53879,1094000.000000,9491000.000000
53889,1134000.000000,9491000.000000
53890,1138000.000000,9491000.000000
53891,1142000.000000,9491000.000000
53892,1146000.000000,9491000.000000
53893,1150000.000000,9491000.000000
53894,1154000.000000,9491000.000000
53895,1158000.000000,9491000.000000
53896,1162000.000000,9491000.000000
53897,1166000.000000,9491000.000000
53898,1170000.000000,9491000.000000
53931,1302000.000000,9491000.000000
54380,1018000.000000,9487000.000000
54381,1022000.000000,9487000.000000
54382,1026000.000000,9487000.000000
54383,1030000.000000,9487000.000000
54384,1034000.000000,9487000.000000
54385,1038000.000000,9487000.000000
54386,1042000.000000,9487000.000000
54387,1046000.000000,9487000.000000
54388,1050000.000000,9487000.000000
54389,1054000.000000,9487000.000000
54390,1058000.000000,9487000.000000
54391,1062000.000000,9487000.000000
54392,1066000.000000,9487000.000000
54393,1070000.000000,9487000.000000
54394,1074000.000000,9487000.000000
54395,1078000.000000,9487000.000000
54396,1082000.000000,9487000.000000
54397,1086000.000000,9487000.000000
54398,1090000.000000,9487000.000000
54399,1094000.000000,9487000.000000
54410,1138000.000000,9487000.000000
54411,1142000.000000,9487000.000000
54412,1146000.000000,9487000.000000
54413,1150000.000000,9487000.000000
54414,1154000.000000,9487000.000000
54415,1158000.000000,9487000.000000
54416,1162000.000000,9487000.000000
54417,1166000.000000,9487000.000000
54418,1170000.000000,9487000.000000
54841,782000.000000,9483000.000000
54900,1018000.000000,9483000.000000
54901,1022000.000000,9483000.000000
54902,1026000.000000,9483000.000000
54903,1030000.000000,9483000.000000
54904,1034000.000000,9483000.000000
54905,1038000.000000,9483000.000000
54906,1042000.000000,9483000.000000
54907,1046000.000000,9483000.000000
54908,1050000.000000,9483000.000000
54909,1054000.000000,9483000.000000
54910,1058000.000000,9483000.000000
54911,1062000.000000,9483000.000000
54912,1066000.000000,9483000.000000
54913,1070000.000000,9483000.000000
54914,1074000.000000,9483000.000000
